,FOLLOWERS,FOLLOWING,NUMBER OF TAGS,USERS IN PHOTO,VIDEO,TUE,WED,THU,FRI,SAT,SUN
1678,117372,319,5,0,0,0,0,1,0,0,0
1679,117372,319,4,0,0,0,0,0,0,0,1
1680,117372,319,1,0,0,0,0,0,0,0,1
1681,117372,319,6,0,0,0,0,0,0,0,0
1682,117372,319,7,0,0,0,0,0,0,1,0
1683,117372,319,6,0,0,1,0,0,0,0,0
1684,117372,319,3,0,0,0,0,0,0,0,0
1685,117277,1009,19,3,0,0,0,1,0,0,0
1686,117277,1009,26,3,0,0,0,1,0,0,0
1687,117277,1009,23,3,0,0,0,1,0,0,0
1688,117277,1009,26,5,0,0,0,0,1,0,0
1689,117277,1009,24,9,0,0,0,0,1,0,0
1690,117277,1009,17,5,0,0,0,0,1,0,0
1691,117277,1009,23,3,0,0,0,0,0,1,0
1692,117277,1009,26,4,0,0,0,0,0,1,0
1693,117277,1009,18,5,0,0,0,0,1,0,0
1694,117277,1009,23,7,0,0,0,0,0,1,0
1695,117277,1009,23,4,0,0,0,0,0,1,0
1696,117277,1009,19,11,0,0,0,0,0,0,1
1697,117277,1009,20,6,0,0,0,0,0,0,1
1698,117277,1009,22,7,0,0,0,0,0,0,1
1699,117277,1009,30,0,0,0,0,0,0,0,1
1700,117277,1009,21,13,0,0,0,0,0,0,1
1701,117277,1009,24,4,0,0,0,0,0,0,1
1702,117277,1009,23,8,0,0,0,0,0,0,1
1703,117277,1009,19,7,0,0,0,0,0,0,0
1704,117277,1009,24,10,0,0,0,0,0,0,0
1705,117277,1009,27,8,0,0,0,0,0,0,0
1706,117277,1009,23,3,0,0,0,0,0,0,0
1707,117277,1009,24,10,0,0,0,0,0,0,0
1708,117277,1009,23,10,0,1,0,0,0,0,0
1709,117277,1009,22,7,0,0,1,0,0,0,0
1710,117277,1009,23,11,0,1,0,0,0,0,0
1711,117277,1009,18,5,0,1,0,0,0,0,0
1712,117277,1009,19,8,0,0,1,0,0,0,0
1713,117277,1009,20,7,0,0,1,0,0,0,0
1714,117277,1009,20,9,0,0,0,1,0,0,0
1715,117277,1009,23,9,0,0,0,1,0,0,0
1716,117277,1009,26,11,0,0,0,1,0,0,0
1717,117277,1009,23,4,0,0,0,0,1,0,0
1718,117277,1009,24,0,1,0,0,0,0,1,0
1719,117277,1009,22,11,0,0,0,0,0,1,0
1720,117277,1009,24,0,1,0,0,0,0,1,0
1721,117277,1009,20,10,0,0,0,0,0,1,0
1722,117277,1009,24,9,0,0,0,0,0,1,0
1723,117277,1009,22,7,0,0,0,0,0,0,0
1724,117277,1009,24,6,0,0,0,0,0,0,0
1725,117277,1009,21,10,0,1,0,0,0,0,0
1726,117277,1009,22,7,0,1,0,0,0,0,0
1727,117277,1009,18,11,0,0,1,0,0,0,0
1728,117277,1009,24,13,0,0,1,0,0,0,0
1729,117277,1009,22,10,0,0,1,0,0,0,0
1730,117277,1009,24,6,0,0,1,0,0,0,0
1731,117277,1009,26,10,0,0,1,0,0,0,0
1732,117277,1009,23,10,0,0,1,0,0,0,0
1733,117277,1009,27,6,0,0,0,0,0,1,0
1734,117277,1009,20,7,0,0,0,0,0,1,0
1735,117277,1009,25,10,0,0,0,0,0,0,1
1736,117277,1009,25,9,0,0,0,0,0,0,0
1737,117277,1009,28,5,0,0,0,0,0,0,0
1738,117277,1009,24,7,0,0,0,0,0,0,0
1739,117277,1009,20,16,0,1,0,0,0,0,0
1740,117277,1009,20,9,0,1,0,0,0,0,0
1741,117277,1009,23,13,0,1,0,0,0,0,0
1742,117277,1009,23,9,0,1,0,0,0,0,0
1743,117277,1009,24,9,0,1,0,0,0,0,0
1744,117277,1009,18,8,0,1,0,0,0,0,0
1745,117241,162,4,20,0,0,0,0,0,0,1
1746,117241,162,3,1,0,1,0,0,0,0,0
1747,117241,162,6,0,0,0,0,1,0,0,0
1748,117241,162,3,0,1,0,0,0,1,0,0
1749,117241,162,4,0,1,0,0,0,0,0,1
1750,117241,162,5,0,1,0,0,0,0,0,1
1751,117241,162,3,0,1,0,0,0,0,0,1
1752,117241,162,2,0,0,0,0,0,0,0,1
1753,117241,162,2,3,0,0,1,0,0,0,0
1754,117241,162,4,0,0,0,0,0,0,1,0
1755,117241,162,4,1,0,0,0,1,0,0,0
1756,117241,162,2,0,0,0,0,1,0,0,0
1757,117241,162,4,1,0,0,0,0,1,0,0
1758,117241,162,4,2,0,0,0,0,0,1,0
1759,117241,162,2,1,0,0,1,0,0,0,0
1760,117241,162,3,2,0,0,0,0,1,0,0
1761,117241,162,2,0,1,0,0,0,0,0,0
1762,117241,162,7,9,0,0,0,1,0,0,0
1763,117241,162,5,1,0,0,0,0,0,1,0
1764,117241,162,2,1,0,1,0,0,0,0,0
1765,116176,622,5,1,0,0,0,0,0,0,1
1766,116176,622,6,0,0,0,0,1,0,0,0
1767,116176,622,17,0,1,0,0,1,0,0,0
1768,116176,622,10,1,0,1,0,0,0,0,0
1769,116176,622,12,0,0,0,1,0,0,0,0
1770,116176,622,9,1,0,0,0,0,0,1,0
1771,116176,622,1,0,0,0,0,0,0,1,0
1772,116176,622,12,0,0,0,0,0,0,0,0
1773,116176,622,12,1,0,0,0,1,0,0,0
1774,116176,622,5,0,0,0,0,0,0,0,0
1775,116176,622,7,2,0,0,0,0,0,0,0
1776,116176,622,11,0,0,0,0,0,0,0,0
1777,114695,6167,2,2,0,0,0,1,0,0,0
1778,114695,6167,30,20,0,0,0,0,0,0,0
1779,114695,6167,30,19,0,1,0,0,0,0,0
1780,114695,6167,30,0,1,0,0,1,0,0,0
1781,114695,6167,30,2,0,0,0,0,0,1,0
1782,114695,6167,30,20,0,0,0,0,1,0,0
1783,114695,6167,30,20,0,0,0,0,0,0,1
1784,114608,270,2,0,0,0,0,1,0,0,0
1785,114608,270,5,0,0,0,0,0,0,1,0
1786,114608,270,2,0,0,0,0,0,0,0,0
1787,114608,270,2,8,0,1,0,0,0,0,0
1788,114608,270,1,7,0,0,1,0,0,0,0
1789,114608,270,0,1,0,0,0,1,0,0,0
1790,114608,270,0,1,0,0,0,0,1,0,0
1791,114608,270,4,0,0,0,0,0,0,0,1
1792,114608,270,0,2,0,1,0,0,0,0,0
1793,114608,270,1,2,0,0,1,0,0,0,0
1794,114608,270,0,0,0,0,0,0,1,0,0
1795,114608,270,0,1,0,0,0,0,0,0,1
1796,114608,270,0,1,0,0,0,1,0,0,0
1797,114608,270,2,0,0,0,0,0,0,0,0
1798,114608,270,0,1,0,0,0,0,0,0,0
1799,112840,311,4,0,0,0,0,0,0,0,0
1800,112840,311,0,0,0,0,0,1,0,0,0
1801,112840,311,6,3,0,0,0,0,0,1,0
1802,111194,322,1,0,0,0,0,1,0,0,0
1803,111194,322,0,0,0,0,0,0,0,1,0
1804,111194,322,0,0,1,0,0,1,0,0,0
1805,111194,322,0,1,0,0,0,1,0,0,0
1806,111194,322,0,0,0,0,0,0,0,0,1
1807,111194,322,1,1,0,0,0,0,0,0,1
1808,111194,322,1,0,0,1,0,0,0,0,0
1809,111194,322,0,0,0,0,0,0,0,0,0
1810,111194,322,2,0,0,0,1,0,0,0,0
1811,111194,322,1,0,0,0,0,0,1,0,0
1812,111194,322,0,1,0,0,0,0,0,0,1
1813,111194,322,0,0,0,0,0,0,0,0,1
1814,111194,322,0,0,0,0,0,0,0,0,1
1815,111194,322,0,0,0,0,0,0,0,0,0
1816,110924,258,3,0,1,0,0,1,0,0,0
1817,110924,258,3,0,0,0,0,1,0,0,0
1818,110924,258,1,0,1,0,0,1,0,0,0
1819,110924,258,2,0,1,0,0,0,0,1,0
1820,110924,258,1,0,1,0,0,0,0,0,1
1821,110924,258,3,0,1,0,0,0,0,0,0
1822,110924,258,2,0,0,1,0,0,0,0,0
1823,110924,258,3,0,0,1,0,0,0,0,0
1824,110924,258,4,0,1,1,0,0,0,0,0
1825,110924,258,3,0,0,0,0,0,0,0,0
1826,110924,258,3,0,1,0,0,0,0,0,0
1827,110924,258,3,0,0,0,0,0,0,0,0
1828,110924,258,4,0,0,0,0,0,0,0,0
1829,110924,258,4,0,0,0,0,0,0,0,0
1830,110924,258,5,0,0,0,0,0,0,0,0
1831,110924,258,3,0,0,0,0,0,0,0,0
1832,110924,258,1,0,1,1,0,0,0,0,0
1833,110924,258,3,0,1,1,0,0,0,0,0
1834,110924,258,2,0,0,1,0,0,0,0,0
1835,110924,258,1,0,1,1,0,0,0,0,0
1836,110924,258,2,0,0,1,0,0,0,0,0
1837,110924,258,3,0,0,0,1,0,0,0,0
1838,110924,258,2,0,0,0,1,0,0,0,0
1839,110924,258,5,0,0,0,0,1,0,0,0
1840,110924,258,2,0,0,0,0,1,0,0,0
1841,110924,258,3,0,0,0,0,1,0,0,0
1842,110924,258,4,0,0,0,0,1,0,0,0
1843,110924,258,3,0,0,0,0,1,0,0,0
1844,110924,258,2,0,0,0,0,0,1,0,0
1845,110924,258,11,0,1,0,0,0,1,0,0
1846,110924,258,4,0,1,0,0,0,1,0,0
1847,110924,258,1,0,0,0,0,0,1,0,0
1848,110924,258,2,0,0,0,0,0,1,0,0
1849,110924,258,5,0,0,0,0,0,0,1,0
1850,110924,258,3,0,0,0,0,0,0,0,1
1851,110924,258,2,0,1,0,0,0,0,0,1
1852,110924,258,4,0,1,0,0,0,0,0,1
1853,110924,258,2,0,1,0,0,0,0,0,1
1854,110924,258,4,0,1,0,0,0,0,0,1
1855,110924,258,3,1,0,0,0,0,0,0,1
1856,110924,258,2,0,0,0,0,0,0,0,0
1857,110924,258,3,0,0,0,0,0,0,0,1
1858,110924,258,2,0,0,0,0,0,0,0,1
1859,110924,258,4,0,0,0,0,0,0,0,1
1860,110924,258,4,0,0,0,0,0,0,0,1
1861,110924,258,3,0,0,0,0,0,0,0,0
1862,110924,258,2,0,1,1,0,0,0,0,0
1863,110924,258,2,0,0,1,0,0,0,0,0
1864,110924,258,2,2,0,1,0,0,0,0,0
1865,110924,258,3,0,0,0,1,0,0,0,0
1866,110924,258,2,0,0,0,1,0,0,0,0
1867,110924,258,3,0,0,0,0,1,0,0,0
1868,110924,258,2,0,0,0,0,1,0,0,0
1869,110924,258,2,0,1,0,0,1,0,0,0
1870,110924,258,2,0,0,0,0,1,0,0,0
1871,110924,258,3,0,1,0,0,0,1,0,0
1872,110924,258,3,0,0,0,0,0,1,0,0
1873,110924,258,2,0,0,0,0,0,1,0,0
1874,110924,258,4,0,0,0,0,0,1,0,0
1875,110924,258,1,0,1,0,0,0,1,0,0
1876,110924,258,4,0,1,0,0,0,1,0,0
1877,110924,258,3,0,1,0,0,0,0,1,0
1878,110924,258,2,0,0,0,0,0,0,0,1
1879,110924,258,2,0,0,0,0,0,0,0,1
1880,110924,258,2,0,0,0,0,0,0,0,1
1881,110924,258,3,0,0,0,0,0,0,0,1
1882,110924,258,2,0,0,0,0,0,0,0,1
1883,110924,258,4,0,0,0,0,0,0,0,1
1884,110924,258,4,0,1,0,0,0,0,0,1
1885,110924,258,1,0,0,0,0,0,0,0,1
1886,110924,258,1,0,1,1,0,0,0,0,0
1887,110924,258,1,0,1,1,0,0,0,0,0
1888,110924,258,3,1,0,1,0,0,0,0,0
1889,110924,258,1,2,0,1,0,0,0,0,0
1890,110924,258,4,0,0,0,0,0,0,0,0
1891,110924,258,1,0,0,1,0,0,0,0,0
1892,110924,258,3,0,0,0,0,0,0,0,1
1893,110924,258,1,0,0,0,1,0,0,0,0
1894,110924,258,1,0,0,0,0,0,1,0,0
1895,110924,258,1,0,1,0,0,0,0,0,0
1896,110924,258,2,0,0,1,0,0,0,0,0
1897,109439,707,4,4,0,0,0,1,0,0,0
1898,109439,707,0,0,0,0,0,0,1,0,0
1899,109439,707,0,1,0,0,0,0,0,1,0
1900,109439,707,0,1,0,0,0,0,0,1,0
1901,109439,707,0,0,0,0,0,0,0,0,1
1902,109439,707,0,0,0,0,1,0,0,0,0
1903,109439,707,0,0,0,0,1,0,0,0,0
1904,109439,707,0,1,0,0,0,0,0,1,0
1905,109439,707,0,1,0,0,0,0,0,1,0
1906,109439,707,0,1,0,0,0,0,0,0,1
1907,109439,707,4,2,0,0,1,0,0,0,0
1908,109439,707,0,1,0,0,0,1,0,0,0
1909,109439,707,1,0,0,0,0,0,0,0,0
1910,108900,197,5,1,0,0,0,1,0,0,0
1911,108900,197,7,1,0,0,0,0,1,0,0
1912,108900,197,5,0,0,0,0,0,0,1,0
1913,108900,197,0,2,0,0,0,0,0,0,1
1914,108900,197,6,0,1,0,0,0,0,0,0
1915,108900,197,4,1,0,0,0,0,1,0,0
1916,108900,197,7,0,1,0,0,0,0,0,0
1917,108900,197,6,1,0,0,0,1,0,0,0
1918,108900,197,5,2,0,1,0,0,0,0,0
1919,107939,1503,3,0,1,0,0,0,0,1,0
1920,107939,1503,3,0,1,0,0,0,0,1,0
1921,107939,1503,3,0,1,0,0,0,0,1,0
1922,107939,1503,3,0,1,0,1,0,0,0,0
1923,107939,1503,3,0,1,0,0,0,0,0,1
1924,107939,1503,3,0,1,1,0,0,0,0,0
1925,107939,1503,2,1,0,0,0,1,0,0,0
1926,107939,1503,2,1,0,0,1,0,0,0,0
1927,107939,1503,2,1,0,0,0,1,0,0,0
1928,107939,1503,2,1,0,0,0,1,0,0,0
1929,107939,1503,2,1,0,0,0,0,0,1,0
1930,107939,1503,2,1,0,0,0,0,0,0,1
1931,107939,1503,2,1,0,0,0,0,0,0,0
1932,107939,1503,2,1,0,0,0,1,0,0,0
1933,107939,1503,2,1,0,0,0,0,1,0,0
1934,107939,1503,2,1,0,0,0,0,0,0,0
1935,107939,1503,2,2,0,0,0,0,0,1,0
1936,107939,1503,2,1,0,0,0,0,0,0,0
1937,107939,1503,2,1,0,0,0,0,0,0,0
1938,107939,1503,2,1,0,1,0,0,0,0,0
1939,107939,1503,2,1,0,1,0,0,0,0,0
1940,107939,1503,2,1,0,0,0,0,1,0,0
1941,107939,1503,2,1,0,0,0,0,0,0,1
1942,107939,1503,2,1,0,1,0,0,0,0,0
1943,107939,1503,2,1,0,1,0,0,0,0,0
1944,107939,1503,2,1,0,0,1,0,0,0,0
1945,107939,1503,2,1,0,0,0,0,1,0,0
1946,107939,1503,2,1,0,0,0,0,0,1,0
1947,107939,1503,2,1,0,0,0,0,0,0,1
1948,107939,1503,2,1,0,1,0,0,0,0,0
1949,107939,1503,2,1,0,0,0,1,0,0,0
1950,107939,1503,2,1,0,0,0,0,0,0,0
1951,107939,1503,2,1,0,1,0,0,0,0,0
1952,107939,1503,2,1,0,0,1,0,0,0,0
1953,107939,1503,2,1,0,0,0,0,0,1,0
1954,107939,1503,2,1,0,0,0,0,0,0,1
1955,107939,1503,2,1,0,0,0,0,0,0,0
1956,107939,1503,2,1,0,0,0,0,0,0,0
1957,107939,1503,2,1,0,1,0,0,0,0,0
1958,107939,1503,2,1,0,0,1,0,0,0,0
1959,107939,1503,2,1,0,0,1,0,0,0,0
1960,107939,1503,2,1,0,0,0,1,0,0,0
1961,107939,1503,2,1,0,0,0,0,1,0,0
1962,107939,1503,2,1,0,0,0,0,0,1,0
1963,107939,1503,2,1,0,0,0,0,0,1,0
1964,107939,1503,2,1,0,0,0,0,0,0,1
1965,107939,1503,2,1,0,0,0,0,0,0,1
1966,107939,1503,2,1,0,0,0,0,0,0,0
1967,107939,1503,2,1,0,0,0,0,0,0,0
1968,107939,1503,2,1,0,0,0,1,0,0,0
1969,107939,1503,2,1,0,0,0,0,1,0,0
1970,107939,1503,2,1,0,0,0,0,1,0,0
1971,107939,1503,2,1,0,0,0,0,1,0,0
1972,107939,1503,2,1,0,0,0,0,0,0,1
1973,107939,1503,2,1,0,0,0,0,0,0,1
1974,107939,1503,2,1,0,0,0,0,0,0,1
1975,107939,1503,2,1,0,0,1,0,0,0,0
1976,107939,1503,2,1,0,0,0,0,1,0,0
1977,107939,1503,2,1,0,0,0,0,1,0,0
1978,107939,1503,2,1,0,0,0,1,0,0,0
1979,107939,1503,2,1,0,0,0,1,0,0,0
1980,107939,1503,2,1,0,0,0,0,0,1,0
1981,107219,1171,4,1,0,0,0,0,1,0,0
1982,107219,1171,4,0,0,0,0,0,1,0,0
1983,107219,1171,3,3,0,0,0,0,0,0,0
1984,107219,1171,5,1,0,1,0,0,0,0,0
1985,107219,1171,5,1,0,1,0,0,0,0,0
1986,107219,1171,4,3,0,1,0,0,0,0,0
1987,107219,1171,8,0,0,0,1,0,0,0,0
1988,107219,1171,6,1,0,0,1,0,0,0,0
1989,107219,1171,4,2,0,0,1,0,0,0,0
1990,107219,1171,2,0,1,0,1,0,0,0,0
1991,107219,1171,3,6,0,0,1,0,0,0,0
1992,107219,1171,1,4,0,0,1,0,0,0,0
1993,107219,1171,4,1,0,0,0,1,0,0,0
1994,107219,1171,4,3,0,0,0,1,0,0,0
1995,107219,1171,4,1,0,0,0,1,0,0,0
1996,107219,1171,5,1,0,0,0,0,1,0,0
1997,107219,1171,4,2,0,0,0,0,1,0,0
1998,107219,1171,4,1,0,0,0,0,1,0,0
1999,107219,1171,1,0,1,0,0,0,1,0,0
2000,107219,1171,5,4,0,0,0,0,0,0,1
2001,107219,1171,6,0,1,0,0,0,0,0,1
2002,107219,1171,6,0,1,0,0,0,0,0,1
2003,107219,1171,4,2,0,0,0,0,0,0,0
2004,107219,1171,4,2,0,0,0,0,0,0,0
2005,107219,1171,4,2,0,0,0,0,0,0,0
2006,107219,1171,5,1,0,1,0,0,0,0,0
2007,107219,1171,5,3,0,1,0,0,0,0,0
2008,107219,1171,4,2,0,0,1,0,0,0,0
2009,107219,1171,4,2,0,0,1,0,0,0,0
2010,107219,1171,4,1,0,0,1,0,0,0,0
2011,107219,1171,8,0,0,0,1,0,0,0,0
2012,107219,1171,4,1,0,0,0,1,0,0,0
2013,107219,1171,4,2,0,0,0,1,0,0,0
2014,107219,1171,5,1,0,0,0,1,0,0,0
2015,107219,1171,1,1,0,0,0,0,1,0,0
2016,107219,1171,5,0,1,0,0,0,1,0,0
2017,107219,1171,4,1,0,0,0,0,1,0,0
2018,107219,1171,4,1,0,0,0,0,1,0,0
2019,107219,1171,5,1,0,0,0,0,1,0,0
2020,107219,1171,1,1,0,0,0,0,0,0,1
2021,107219,1171,4,2,0,1,0,0,0,0,0
2022,107219,1171,7,0,0,0,0,1,0,0,0
2023,107219,1171,5,0,0,0,0,0,1,0,0
2024,107219,1171,0,0,0,0,0,1,0,0,0
2025,107219,1171,2,0,1,0,0,0,0,0,0
2026,107219,1171,7,1,0,0,0,0,1,0,0
2027,107219,1171,1,1,0,0,0,0,0,0,1
2028,107219,1171,5,0,0,1,0,0,0,0,0
2029,107219,1171,1,1,0,0,0,0,0,0,0
2030,107219,1171,5,1,0,1,0,0,0,0,0
2031,107219,1171,2,0,0,0,0,0,0,0,1
2032,107219,1171,2,0,0,0,0,0,0,0,1
2033,107219,1171,2,0,0,0,0,1,0,0,0
2034,107219,1171,2,0,0,0,0,1,0,0,0
2035,107219,1171,2,0,0,1,0,0,0,0,0
2036,107219,1171,2,1,0,1,0,0,0,0,0
2037,107219,1171,2,0,0,0,0,1,0,0,0
2038,107219,1171,13,1,0,0,0,1,0,0,0
2039,106935,172,3,0,0,1,0,0,0,0,0
2040,106935,172,1,1,0,0,0,0,0,0,0
2041,106935,172,5,2,0,1,0,0,0,0,0
2042,106935,172,0,0,0,0,0,0,0,0,1
2043,106935,172,3,0,0,1,0,0,0,0,0
2044,106935,172,3,0,0,0,0,0,0,1,0
2045,106271,609,2,1,0,0,0,1,0,0,0
2046,105074,543,0,0,0,0,0,1,0,0,0
2047,105074,543,0,0,0,0,0,1,0,0,0
2048,105074,543,0,0,1,0,0,0,0,0,0
2049,105074,543,0,0,1,0,0,0,0,0,0
2050,105074,543,0,0,0,1,0,0,0,0,0
2051,105074,543,0,0,0,0,0,0,1,0,0
2052,105074,543,0,0,1,0,0,0,1,0,0
2053,105074,543,0,0,1,0,0,0,1,0,0
2054,105074,543,0,0,0,0,0,0,0,1,0
2055,105074,543,0,0,0,0,0,0,0,1,0
2056,105074,543,0,0,1,0,1,0,0,0,0
2057,105074,543,0,3,0,0,1,0,0,0,0
2058,105074,543,0,0,1,0,0,0,0,1,0
2059,105074,543,0,0,0,0,0,0,0,0,1
2060,105074,543,0,0,1,0,0,0,0,0,0
2061,105074,543,2,0,0,0,0,0,0,0,0
2062,105074,543,0,0,1,0,0,0,0,0,1
2063,105074,543,0,0,0,0,0,0,1,0,0
2064,105074,543,0,0,1,0,0,0,0,1,0
2065,104695,587,0,0,0,0,0,0,1,0,0
2066,104695,587,0,0,0,0,0,0,0,0,0
2067,104695,587,0,2,0,0,0,0,0,0,1
2068,104695,587,0,0,0,0,0,1,0,0,0
2069,104695,587,2,3,0,0,0,1,0,0,0
2070,104695,587,1,3,0,0,0,0,0,1,0
2071,104695,587,1,2,0,0,0,1,0,0,0
2072,104695,587,0,0,0,0,0,0,0,1,0
2073,104695,587,1,2,0,0,0,0,0,0,0
2074,104695,587,14,0,0,0,1,0,0,0,0
2075,104695,587,3,1,0,0,0,0,1,0,0
2076,104695,587,3,2,0,0,0,0,1,0,0
2077,104695,587,1,1,0,0,0,0,0,1,0
2078,104695,587,3,4,0,0,0,0,0,0,0
2079,104695,587,0,1,0,0,0,0,0,0,0
2080,104695,587,1,4,0,0,1,0,0,0,0
2081,104695,587,6,3,0,0,0,0,0,1,0
2082,104591,85,2,0,0,0,0,1,0,0,0
2083,104591,85,2,0,0,0,0,1,0,0,0
2084,104591,85,1,0,0,0,0,0,1,0,0
2085,104591,85,2,0,0,0,0,0,1,0,0
2086,104591,85,2,0,0,0,0,0,0,1,0
2087,104591,85,2,0,0,0,0,0,0,1,0
2088,104591,85,2,0,0,0,0,0,0,1,0
2089,104591,85,2,0,0,0,0,0,0,0,1
2090,104591,85,2,0,0,0,0,0,0,0,1
2091,104591,85,2,0,0,0,0,0,0,0,0
2092,104591,85,1,0,0,0,0,0,0,0,0
2093,104591,85,1,0,0,0,0,0,0,0,0
2094,104591,85,1,0,0,0,0,0,0,0,0
2095,104591,85,1,0,0,0,0,0,0,0,0
2096,104591,85,1,0,0,1,0,0,0,0,0
2097,104591,85,2,0,0,1,0,0,0,0,0
2098,104591,85,2,0,0,1,0,0,0,0,0
2099,104591,85,1,0,1,1,0,0,0,0,0
2100,104591,85,2,0,0,0,0,0,0,1,0
2101,104591,85,2,0,0,0,0,0,0,1,0
2102,104591,85,2,0,0,0,0,0,0,1,0
2103,104591,85,2,0,0,0,0,0,0,1,0
2104,104591,85,2,0,0,0,0,0,0,0,1
2105,104591,85,2,0,0,0,0,0,0,1,0
2106,104591,85,2,0,0,0,0,0,0,0,1
2107,104591,85,2,0,0,0,0,0,0,0,1
2108,104591,85,2,0,0,0,0,0,0,0,1
2109,104591,85,2,0,0,0,0,0,0,0,1
2110,104591,85,0,0,1,0,0,0,0,0,1
2111,104591,85,2,0,0,0,0,0,0,0,1
2112,104591,85,3,0,1,0,0,0,0,0,1
2113,104591,85,2,0,1,0,0,0,0,0,1
2114,104591,85,2,0,0,1,0,0,0,0,0
2115,104591,85,2,0,0,0,0,0,1,0,0
2116,104591,85,2,0,0,0,0,0,0,0,0
2117,104591,85,2,1,0,0,0,0,0,0,1
2118,104591,85,0,0,0,0,0,0,0,0,1
2119,104591,85,1,0,0,0,0,0,0,0,1
2120,104591,85,3,2,0,0,0,0,0,0,0
2121,104591,85,2,0,0,0,0,0,0,0,0
2122,104591,85,2,0,0,0,0,0,1,0,0
2123,104591,85,2,0,0,0,0,1,0,0,0
2124,104591,85,2,0,0,0,0,1,0,0,0
2125,104591,85,2,0,0,0,0,0,0,1,0
2126,104591,85,2,0,0,0,0,0,0,0,0
2127,104591,85,2,0,0,0,0,0,0,0,1
2128,104591,85,2,0,0,0,0,0,1,0,0
2129,104591,85,2,0,0,0,0,0,0,0,1
2130,104591,85,2,0,0,0,0,0,1,0,0
2131,104591,85,2,0,0,0,0,0,0,0,1
2132,104591,85,0,0,0,0,0,0,0,0,1
2133,104591,85,2,0,0,0,0,0,0,0,1
2134,104591,85,4,0,0,0,0,0,0,0,1
2135,104591,85,1,0,0,0,0,0,1,0,0
2136,104591,85,2,0,0,0,0,0,0,0,1
2137,104591,85,3,0,0,0,0,0,0,0,1
2138,104591,85,1,0,0,0,0,0,0,0,0
2139,104591,85,2,0,0,0,0,1,0,0,0
2140,104591,85,2,0,0,0,0,0,1,0,0
2141,104591,85,2,0,0,0,0,0,0,0,1
2142,104591,85,2,0,0,0,0,0,0,1,0
2143,104591,85,2,0,0,0,0,0,0,0,0
2144,104591,85,2,0,1,1,0,0,0,0,0
2145,104591,85,2,0,0,1,0,0,0,0,0
2146,104591,85,2,0,0,0,0,0,0,0,0
2147,104591,85,2,0,0,0,0,1,0,0,0
2148,104591,85,1,0,0,0,0,0,0,0,0
2149,104054,123,10,0,0,0,0,0,0,1,0
2150,104054,123,16,0,0,0,0,0,1,0,0
2151,104054,123,13,0,0,0,0,0,0,0,1
2152,104054,123,16,0,0,0,0,0,0,0,0
2153,104054,123,17,0,0,0,0,0,1,0,0
2154,103907,234,0,0,0,0,0,0,1,0,0
2155,103907,234,0,0,0,0,0,0,0,0,1
2156,103907,234,1,0,0,1,0,0,0,0,0
2157,103907,234,1,0,1,0,0,0,0,1,0
2158,103907,234,1,0,0,0,0,0,1,0,0
2159,103907,234,0,0,0,0,0,0,0,0,1
2160,103907,234,1,0,1,0,0,1,0,0,0
2161,103907,234,1,1,0,1,0,0,0,0,0
2162,103907,234,1,1,0,0,0,0,0,0,1
2163,103907,234,0,1,0,0,0,0,0,1,0
2164,103368,330,0,1,0,0,0,0,0,0,0
2165,103368,330,0,0,0,0,0,0,0,0,0
2166,103368,330,0,0,0,1,0,0,0,0,0
2167,103368,330,0,0,0,1,0,0,0,0,0
2168,103368,330,2,1,0,0,0,0,1,0,0
2169,103368,330,0,0,0,0,0,0,0,0,1
2170,103368,330,0,0,0,0,0,0,0,0,0
2171,103368,330,0,0,0,0,0,1,0,0,0
2172,103368,330,3,0,0,0,0,0,0,1,0
2173,103368,330,2,1,0,0,0,0,0,0,1
2174,103368,330,0,1,0,0,0,0,0,0,0
2175,103368,330,0,0,0,0,0,0,0,1,0
2176,103368,330,0,1,0,0,0,0,0,0,1
2177,103368,330,0,0,0,0,0,0,1,0,0
2178,103368,330,0,0,0,0,0,0,0,0,0
2179,103368,330,0,0,0,0,0,0,1,0,0
2180,103368,330,0,0,0,0,0,1,0,0,0
2181,103368,330,2,1,0,0,0,0,0,1,0
2182,103192,380,0,1,0,0,0,0,0,0,0
2183,103192,380,5,5,0,0,0,0,0,0,0
2184,103192,380,4,2,0,0,0,0,0,0,0
2185,103192,380,1,2,0,0,0,0,0,1,0
2186,102806,232,3,1,0,0,0,1,0,0,0
2187,102806,232,0,0,0,0,0,0,0,1,0
2188,102806,232,3,0,0,1,0,0,0,0,0
2189,102806,232,0,3,0,0,0,0,0,0,0
2190,102204,67,0,1,0,0,0,0,1,0,0
2191,102204,67,0,0,0,0,0,0,0,0,1
2192,102204,67,0,1,0,0,0,0,0,0,1
2193,102204,67,0,0,0,1,0,0,0,0,0
2194,102204,67,0,0,0,0,0,1,0,0,0
2195,102204,67,0,0,0,0,0,0,0,0,1
2196,102204,67,0,0,0,0,0,0,0,0,1
2197,102204,67,0,0,0,1,0,0,0,0,0
2198,102204,67,0,0,0,0,1,0,0,0,0
2199,102204,67,0,0,0,0,0,0,0,1,0
2200,102204,67,0,0,0,0,0,0,0,0,0
2201,102098,166,5,1,0,0,0,0,0,0,0
2202,102098,166,1,2,0,0,0,0,0,1,0
2203,102098,166,3,0,0,0,0,1,0,0,0
2204,102098,166,6,0,0,0,0,1,0,0,0
2205,102098,166,1,0,0,0,0,0,0,0,1
